"internal_taxon_id","BasisOfRec","DEC_LONG","DEC_LAT","BINOMIAL","EVENT_YEAR","CATALOG_NO","SPATIALREF","PRESENCE","ORIGIN","SEASONAL","YEAR","DATA_SENS","SOURCE","COMPILER","CITATION"
"320035-2","HumanObservation",5.2,52.2,"Poa annua",2018,"OBS.150170201","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.147192610","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.3,51.45,"Poa annua",2018,"OBS.148671077","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.3,52.1,"Poa annua",2018,"OBS.147369778","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.6,52,"Poa annua",2018,"OBS.148141115","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,51.9,"Poa annua",2018,"OBS.148921209","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,51.55,"Poa annua",2018,"OBS.150778066","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.35,51.95,"Poa annua",2018,"OBS.148103572","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,52.65,"Poa annua",2018,"OBS.147323137","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,52,"Poa annua",2018,"OBS.147590485","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,53,"Poa annua",2018,"OBS.147200652","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,52.65,"Poa annua",2018,"OBS.147177782","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52.15,"Poa annua",2018,"OBS.155463885","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.147379533","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.8,51.55,"Poa annua",2018,"OBS.147536946","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.15,52,"Poa annua",2018,"OBS.147226689","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.8,52.05,"Poa annua",2018,"OBS.147930651","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52,"Poa annua",2018,"OBS.155365834","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.75,"Poa annua",2018,"OBS.147986870","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.75,"Poa annua",2018,"OBS.147956694","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52,"Poa annua",2018,"OBS.155366308","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.85,52.3,"Poa annua",2018,"OBS.148883353","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.75,"Poa annua",2018,"OBS.147914946","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.85,51.3,"Poa annua",2018,"OBS.150118856","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.8,"Poa annua",2018,"OBS.148188626","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.8,"Poa annua",2018,"OBS.150593813","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.9,51.5,"Poa annua",2018,"OBS.148223174","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",3.9,51.3,"Poa annua",2018,"OBS.147543271","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.3,51.95,"Poa annua",2018,"OBS.147367621","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.4,52.7,"Poa annua",2018,"OBS.155340503","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.85,51.5,"Poa annua",2018,"OBS.147283734","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,51.55,"Poa annua",2018,"OBS.147395433","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.6,52.35,"Poa annua",2018,"OBS.147396639","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.85,51.65,"Poa annua",2018,"OBS.147266051","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.65,51.8,"Poa annua",2018,"OBS.147292481","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.149995871","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.150006782","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,52.45,"Poa annua",2018,"OBS.155116770","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,52.5,"Poa annua",2018,"OBS.154756424","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.150160576","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.154926320","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.7,51.5,"Poa annua",2018,"OBS.150650990","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.147211005","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,51.5,"Poa annua",2018,"OBS.155597118","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.35,52,"Poa annua",2018,"OBS.155372628","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,51.55,"Poa annua",2018,"OBS.156830141","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52,"Poa annua",2018,"OBS.147292937","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.150498709","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.4,52.05,"Poa annua",2018,"OBS.155547753","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.1,51.75,"Poa annua",2018,"OBS.147607453","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.1,51.85,"Poa annua",2018,"OBS.150021019","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.1,51.85,"Poa annua",2018,"OBS.150024228","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,52.9,"Poa annua",2018,"OBS.147980502","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.4,52.2,"Poa annua",2018,"OBS.147329047","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.1,51.95,"Poa annua",2018,"OBS.147796783","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.65,"Poa annua",2018,"OBS.147905208","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.1,52.1,"Poa annua",2018,"OBS.147235081","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.1,52.1,"Poa annua",2018,"OBS.147235121","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.7,"Poa annua",2018,"OBS.150389704","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.1,52.2,"Poa annua",2018,"OBS.155520724","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.7,"Poa annua",2018,"OBS.150354575","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.15,51.85,"Poa annua",2018,"OBS.147599048","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.75,50.8,"Poa annua",2018,"OBS.155005272","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.75,50.8,"Poa annua",2018,"OBS.148419189","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.75,50.95,"Poa annua",2018,"OBS.155619742","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.75,51.5,"Poa annua",2018,"OBS.147706439","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.75,51.7,"Poa annua",2018,"OBS.147540953","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.2,51.95,"Poa annua",2018,"OBS.150749984","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.75,52.15,"Poa annua",2018,"OBS.149416640","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.2,52.25,"Poa annua",2018,"OBS.151288426","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.3,52.1,"Poa annua",2018,"OBS.147379946","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.8,50.85,"Poa annua",2018,"OBS.153638675","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,51.8,"Poa annua",2018,"OBS.155087672","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,51.8,"Poa annua",2018,"OBS.154977386","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,51.8,"Poa annua",2018,"OBS.155169971","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.25,51.8,"Poa annua",2018,"OBS.154922010","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.25,52.2,"Poa annua",2018,"OBS.147913151","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,51.95,"Poa annua",2018,"OBS.150498649","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.8,53.2,"Poa annua",2018,"OBS.147426319","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,50.85,"Poa annua",2018,"OBS.154984727","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,52.3,"Poa annua",2018,"OBS.147316646","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,53.25,"Poa annua",2018,"OBS.155317240","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.147727804","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.147480277","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.150431253","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.35,52.1,"Poa annua",2018,"OBS.150791615","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.95,"Poa annua",2018,"OBS.147385178","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.147404365","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,52.65,"Poa annua",2018,"OBS.147514943","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.85,"Poa annua",2018,"OBS.150212476","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.85,"Poa annua",2018,"OBS.147187061","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.85,"Poa annua",2018,"OBS.154695061","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.85,"Poa annua",2018,"OBS.147999117","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.85,"Poa annua",2018,"OBS.148168406","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.9,"Poa annua",2018,"OBS.148653160","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.9,"Poa annua",2018,"OBS.148045698","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.95,"Poa annua",2018,"OBS.148658209","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.95,"Poa annua",2018,"OBS.155123303","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,51.85,"Poa annua",2018,"OBS.147770764","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.9,51.75,"Poa annua",2018,"OBS.150085889","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.9,51.75,"Poa annua",2018,"OBS.150103149","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.9,51.8,"Poa annua",2018,"OBS.147530838","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.75,"Poa annua",2018,"OBS.153580029","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,51.95,"Poa annua",2018,"OBS.147440455","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,52.15,"Poa annua",2018,"OBS.154974085","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.45,52.15,"Poa annua",2018,"OBS.154984824","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.5,52,"Poa annua",2018,"OBS.147303448","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.9,51.95,"Poa annua",2018,"OBS.150534471","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.489377,52.164293,"Poa annua",2018,"10023691","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"320035-2","HumanObservation",5.9,52,"Poa annua",2018,"OBS.154755684","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.55,51.9,"Poa annua",2018,"OBS.149311961","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.6,51.95,"Poa annua",2018,"OBS.147274437","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,51.15,"Poa annua",2018,"OBS.155209218","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,51.4,"Poa annua",2018,"OBS.155175545","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.25,51.65,"Poa annua",2018,"OBS.147531704","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,51.45,"Poa annua",2018,"OBS.154710620","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,51.95,"Poa annua",2018,"OBS.148081410","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.95,52.45,"Poa annua",2018,"OBS.154806108","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,52.3,"Poa annua",2018,"OBS.147266861","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.95,52.3,"Poa annua",2018,"OBS.148844646","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5,51.55,"Poa annua",2018,"OBS.154706717","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5,51.55,"Poa annua",2018,"OBS.150174301","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5,51.55,"Poa annua",2018,"OBS.155431386","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.154967058","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.158091429","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.150989183","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.147212281","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.1,51.3,"Poa annua",2018,"OBS.148298404","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.85,51.8,"Poa annua",2018,"OBS.147382766","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.65,52,"Poa annua",2018,"OBS.155146031","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.1,52.25,"Poa annua",2018,"OBS.155408170","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.1,53.25,"Poa annua",2018,"OBS.147228963","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.05,51.55,"Poa annua",2018,"OBS.154958224","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.1,51.95,"Poa annua",2018,"OBS.147237989","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",4.75,53,"Poa annua",2018,"OBS.154826398","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.1,51.55,"Poa annua",2018,"OBS.150644794","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.1,51.55,"Poa annua",2018,"OBS.155005292","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.15,52.25,"Poa annua",2018,"OBS.155081084","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.15,52.25,"Poa annua",2018,"OBS.147679651","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.15,52.25,"Poa annua",2018,"OBS.148049981","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.15,52.45,"Poa annua",2018,"OBS.153895824","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.75,"Poa annua",2018,"OBS.147978876","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.5,53.2,"Poa annua",2018,"OBS.147601884","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.2,51.95,"Poa annua",2018,"OBS.155502075","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",5.7,51.8,"Poa annua",2018,"OBS.155316561","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.25,52.15,"Poa annua",2018,"OBS.148015901","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
"320035-2","HumanObservation",6.25,52.2,"Poa annua",2018,"OBS.147375281","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/8a863029-f435-446a-821e-275f4f641165","",""
